Dte. Barri AEB SC Electors Votants Abstenció Nuls |Vots vàlids| Blancs ERC-AM BEC-ECG PSC-CP |BCN Cs| JUNTS PP CUP-AMUNT BCAP VOX PACMA EVE FC's PACT |UNIDOS SI| EB CNV PCPC P.D.S.J.E. PFiV PUM+J P-LIB |FE JONS| dCIDE |N P R S| |Partit més votat|
BARCELONA    1.142.444 756.007 386.437 2.012 753.995 2.625 160.990 156.157 138.748 99.494 78.957 37.745 29.335 28.230 8.723 6.359 1.886 1.145 695 567 432 383 371 317 215 194 146 131 93 57 ERC-AM
1 3 13 34 524 251 273 0 251 1 61 62 56 19 18 4 9 7 6 4 3 0 0 0 1 0 0 0 0 0 0 0 0 0 BEC-ECG
1 3 14 35 706 353 353 0 353 0 88 93 66 30 21 20 16 4 4 6 1 0 1 1 0 0 0 1 0 1 0 0 0 0 BEC-ECG
1 3 14 36 815 426 389 0 426 1 136 74 87 37 31 15 17 14 6 4 1 0 0 1 0 0 1 1 0 0 0 0 0 0 ERC-AM
1 3 15 37 908 506 402 1 505 1 186 96 91 44 34 11 21 8 4 3 2 0 0 1 0 0 2 1 0 0 0 0 0 0 ERC-AM
1 3 15 38 705 380 325 2 378 0 110 100 70 23 28 15 6 11 3 4 2 2 0 1 0 0 2 0 0 1 0 0 0 0 ERC-AM
1 3 15 39 785 487 298 2 485 3 198 88 75 47 36 9 15 7 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ERC-AM
1 3 15 40 564 319 245 5 314 0 106 57 45 27 30 9 19 14 3 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 ERC-AM
1 3 15 41 695 349 346 1 348 0 110 59 64 32 16 21 24 6 7 4 1 2 0 0 0 0 1 0 0 0 1 0 0 0 ERC-AM
1 3 15 42 1.242 702 540 1 701 1 193 141 144 57 72 24 28 15 9 12 1 0 0 3 0 0 0 0 0 0 1 0 0 0 ERC-AM
1 4 16 43 908 577 331 1 576 3 126 179 80 72 43 10 19 29 4 6 3 0 1 0 0 1 0 0 0 0 0 0 0 0 BEC-ECG
1 4 16 44 806 500 306 1 499 1 87 147 73 62 46 15 22 22 9 9 4 0 0 0 0 0 1 1 0 0 0 0 0 0 BEC-ECG
1 4 16 45 988 533 455 2 531 3 100 158 97 59 37 17 24 18 8 6 1 0 0 1 1 0 0 1 0 0 0 0 0 0 BEC-ECG
1 4 16 46 874 445 429 1 444 0 89 135 67 50 40 11 25 13 2 2 7 0 0 1 0 0 1 0 0 0 0 0 1 0 BEC-ECG
1 4 17 47 913 508 405 3 505 3 79 164 90 52 37 24 20 19 10 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 BEC-ECG
1 4 17 48 1.071 511 560 2 509 3 93 157 99 60 28 24 13 17 5 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 BEC-ECG
1 4 17 49 774 451 323 3 448 0 91 121 64 0 49 21 18 18 8 5 0 50 0 0 1 0 0 0 0 0 1 1 0 0 BEC-ECG
1 4 18 50 810 458 352 1 457 2 82 134 86 51 45 13 21 13 3 5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 BEC-ECG
1 4 18 51 849 443 406 2 441 1 74 158 82 28 43 7 29 11 4 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 BEC-ECG
1 4 18 52 1.333 897 436 3 894 4 166 287 146 96 67 23 40 37 5 11 7 0 0 1 3 0 1 0 0 0 0 0 0 0 BEC-ECG
1 4 19 53 1.104 596 508 3 593 0 105 167 103 75 36 39 23 20 5 11 4 2 0 1 0 0 1 0 0 0 1 0 0 0 BEC-ECG
1 4 19 54 710 425 285 1 424 0 61 150 91 39 21 15 19 9 2 10 3 1 0 2 0 0 1 0 0 0 0 0 0 0 BEC-ECG
1 4 19 55 901 601 300 0 601 3 106 144 103 75 65 47 29 11 3 11 2 0 0 0 0 1 0 0 0 0 0 0 0 1 BEC-ECG
2 5 20 1 814 575 239 2 573 1 116 124 108 60 71 26 19 35 3 5 0 0 0 1 1 0 1 1 1 0 0 0 0 0 BEC-ECG
2 5 20 2 1.442 889 553 1 888 2 183 215 142 100 99 38 39 47 13 6 0 0 0 0 1 1 0 0 0 0 1 0 1 0 BEC-ECG
2 5 20 3 888 611 277 4 607 3 147 121 107 66 85 20 26 23 4 1 2 1 0 0 0 1 0 0 0 0 0 0 0 0 ERC-AM
2 5 20 4 927 643 284 0 643 4 152 134 111 84 58 30 32 24 5 4 0 2 1 0 0 0 0 1 0 1 0 0 0 0 ERC-AM
2 5 20 5 1.485 1.135 350 0 1.135 2 273 222 178 127 155 41 59 46 13 11 3 0 0 0 0 3 1 0 1 0 0 0 0 0 ERC-AM
2 5 20 6 1.154 906 248 1 905 0 213 167 141 105 122 44 48 44 9 6 3 2 0 0 1 0 0 0 0 0 0 0 0 0 ERC-AM
2 5 20 7 920 649 271 1 648 3 148 128 81 85 77 61 30 22 9 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 ERC-AM
2 5 20 8 1.338 979 359 1 978 1 266 196 144 96 131 34 51 39 9 5 1 1 2 0 2 0 0 0 0 0 0 0 0 0 ERC-AM
2 5 20 9 1.231 897 334 1 896 2 178 182 158 126 106 34 51 35 11 4 2 0 1 1 0 0 0 1 2 2 0 0 0 0 BEC-ECG
2 5 21 10 848 631 217 0 631 2 123 116 96 97 83 26 25 41 12 7 0 0 0 1 1 1 0 0 0 0 0 0 0 0 ERC-AM
2 5 21 11 850 614 236 0 614 4 128 140 101 76 65 34 39 17 5 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 BEC-ECG
2 5 21 12 1.025 692 333 1 691 2 165 154 125 79 54 35 28 22 11 8 4 0 0 2 0 0 0 0 0 2 0 0 0 0 ERC-AM
2 5 21 13 750 480 270 1 479 1 96 136 95 55 31 17 24 19 3 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 BEC-ECG
2 5 22 14 845 544 301 1 543 3 121 162 84 42 49 6 18 30 11 12 1 1 0 0 0 0 2 0 0 0 0 0 1 0 BEC-ECG
2 5 22 15 1.029 639 390 1 638 3 131 156 115 71 54 21 27 35 10 7 3 0 0 2 0 0 0 2 0 0 0 1 0 0 BEC-ECG
2 5 22 16 1.350 958 392 1 957 2 214 173 157 115 131 32 57 52 4 6 9 1 1 0 0 0 0 0 0 0 0 1 0 2 ERC-AM
2 5 22 17 1.339 970 369 1 969 3 259 189 173 105 118 38 30 39 1 6 5 0 0 0 0 1 0 2 0 0 0 0 0 0 ERC-AM
2 5 22 18 1.319 927 392 1 926 4 233 172 140 113 104 65 19 46 16 7 4 2 0 0 0 1 0 0 0 0 0 0 0 0 ERC-AM
2 5 22 19 1.326 922 404 3 919 4 238 182 127 108 111 48 44 32 12 1 3 0 0 2 2 2 1 0 1 0 0 1 0 0 ERC-AM
2 5 22 20 930 624 306 1 623 3 126 148 100 82 69 28 27 23 11 2 1 1 0 0 1 0 0 1 0 0 0 0 0 0 BEC-ECG
2 6 23 21 1.072 718 354 1 717 0 156 173 140 85 47 40 29 0 6 9 2 0 0 1 1 28 0 0 0 0 0 0 0 0 BEC-ECG
2 6 23 22 900 615 285 1 614 2 139 146 101 62 73 24 23 26 9 4 2 2 0 0 0 0 1 0 0 0 0 0 0 0 BEC-ECG
2 6 23 23 846 587 259 0 587 5 135 134 124 50 56 24 19 21 7 7 3 0 1 0 1 0 0 0 0 0 0 0 0 0 ERC-AM
2 6 23 24 744 493 251 1 492 1 98 130 79 63 56 21 14 12 6 5 1 2 1 0 0 0 0 0 0 0 1 1 0 1 BEC-ECG
2 6 24 25 811 537 274 1 536 2 122 112 99 71 66 20 16 21 2 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 ERC-AM
2 6 24 26 1.485 1.064 421 4 1.060 9 259 224 169 143 120 49 30 34 4 12 4 0 0 0 0 0 1 0 0 2 0 0 0 0 ERC-AM
2 6 24 27 1.451 1.049 402 2 1.047 4 269 163 159 95 69 13 46 56 13 123 1 1 29 4 0 0 1 0 1 0 0 0 0 0 ERC-AM
2 6 24 28 1.453 998 455 3 995 8 229 212 159 92 130 40 41 57 13 6 1 0 2 1 1 0 1 0 1 0 0 0 1 0 ERC-AM
2 6 24 29 906 631 275 1 630 1 166 145 99 69 60 24 20 30 7 6 2 0 0 0 1 0 0 0 0 0 0 0 0 0 ERC-AM
2 6 24 30 860 582 278 1 581 2 147 126 103 51 60 33 16 22 11 4 1 1 1 0 1 2 0 0 0 0 0 0 0 0 ERC-AM
2 6 24 31 796 584 212 0 584 6 157 127 82 53 78 15 21 34 3 2 2 0 0 2 1 0 0 1 0 0 0 0 0 0 ERC-AM
2 6 24 32 917 629 288 0 629 1 142 138 110 59 93 10 31 36 2 3 0 1 0 1 1 0 0 0 0 0 1 0 0 0 ERC-AM
2 6 25 33 862 628 234 1 627 4 156 153 100 63 57 17 25 38 6 5 1 0 0 1 0 0 1 0 0 0 0 0 0 0 ERC-AM
2 6 25 34 818 531 287 0 531 0 133 136 99 57 41 13 18 21 2 4 2 1 1 0 0 0 1 0 2 0 0 0 0 0 BEC-ECG
2 6 25 35 950 667 283 4 663 4 160 152 111 58 82 29 25 30 4 5 1 0 0 1 0 1 0 0 0 0 0 0 0 0 ERC-AM
2 6 25 36 899 652 247 4 648 3 156 117 91 77 89 33 32 37 3 2 4 0 0 0 1 0 0 0 0 0 0 1 2 0 ERC-AM
2 6 25 37 934 691 243 0 691 1 186 134 120 83 67 23 30 33 3 5 1 0 1 1 0 2 0 1 0 0 0 0 0 0 ERC-AM
2 6 25 38 1.197 894 303 2 892 3 241 187 128 93 104 29 38 53 4 5 3 0 0 0 1 0 1 0 0 1 1 0 0 0 ERC-AM
2 6 25 39 1.225 849 376 3 846 2 192 181 144 79 108 47 41 31 11 6 0 1 0 1 1 0 0 0 1 0 0 0 0 0 ERC-AM
2 6 25 40 1.047 663 384 2 661 6 147 169 100 71 54 31 32 35 8 3 1 1 1 0 0 0 0 0 2 0 0 0 0 0 BEC-ECG
2 6 26 41 1.221 821 400 1 820 3 210 171 143 101 99 22 19 35 7 6 1 0 0 2 1 0 0 0 0 0 0 0 0 0 ERC-AM
2 6 26 42 1.302 936 366 3 933 3 209 202 106 87 156 56 40 63 6 1 2 0 1 0 1 0 0 0 0 0 0 0 0 0 ERC-AM
2 6 26 43 1.075 808 267 1 807 4 215 160 123 76 102 27 42 41 5 5 1 2 1 0 1 0 0 0 0 1 1 0 0 0 ERC-AM
2 6 26 44 842 580 262 2 578 0 135 140 78 69 64 34 29 19 3 1 0 2 2 2 0 0 0 0 0 0 0 0 0 0 BEC-ECG
2 6 26 45 824 580 244 2 578 1 164 119 78 71 74 27 15 22 1 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 ERC-AM
2 6 26 46 1.320 880 440 4 876 1 231 194 120 85 94 36 41 50 12 7 0 1 1 0 0 1 0 0 0 0 1 1 0 0 ERC-AM
2 6 26 47 1.332 915 417 0 915 2 226 198 118 91 113 44 45 63 7 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 ERC-AM
2 6 26 48 832 525 307 1 524 3 114 126 68 54 58 28 34 29 5 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 BEC-ECG
2 6 27 49 1.350 839 511 2 837 3 203 191 125 64 114 45 39 40 7 4 1 0 0 0 0 0 0 0 0 0 0 1 0 0 ERC-AM
2 6 27 50 1.105 730 375 1 729 1 145 146 106 119 76 34 40 36 12 6 4 2 0 0 1 0 1 0 0 0 0 0 0 0 BEC-ECG
2 6 27 51 1.185 767 418 1 766 2 185 157 115 74 87 33 46 42 14 5 1 2 0 0 2 1 0 0 0 0 0 0 0 0 ERC-AM
2 6 27 52 1.189 838 351 1 837 2 203 184 107 116 95 28 35 55 5 5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 ERC-AM
2 6 27 53 1.227 847 380 2 845 2 175 169 108 106 143 41 34 40 9 11 1 1 0 0 1 0 1 1 0 1 0 0 1 0 ERC-AM
2 6 27 54 1.303 949 354 2 947 1 202 229 156 99 120 37 43 44 5 7 0 0 1 0 0 0 0 2 0 0 0 1 0 0 BEC-ECG
2 7 28 55 1.306 897 409 0 897 4 202 190 101 109 151 33 47 47 8 3 1 0 0 0 1 0 0 0 0 0 0 0 0 0 ERC-AM
2 7 28 56 1.026 705 321 2 703 2 142 175 79 66 87 25 51 52 7 8 3 0 1 1 0 0 1 0 1 1 1 0 0 0 BEC-ECG
2 7 28 57 904 672 232 1 671 5 150 131 69 70 121 16 34 63 3 3 2 2 0 0 0 0 0 0 1 1 0 0 0 0 ERC-AM
2 7 28 58 1.035 742 293 1 741 1 208 144 76 61 136 33 21 50 6 1 1 0 0 0 1 2 0 0 0 0 0 0 0 0 ERC-AM
2 7 28 59 1.176 858 318 3 855 4 183 152 139 120 131 34 29 48 4 5 1 0 0 0 2 1 1 0 0 0 1 0 0 0 ERC-AM
2 7 28 60 1.179 830 349 2 828 2 213 138 93 107 152 27 47 37 5 2 4 0 0 0 0 1 0 0 0 0 0 0 0 0 ERC-AM
2 7 29 61 912 643 269 1 642 2 121 146 76 93 89 34 26 38 7 4 2 1 1 1 0 0 0 0 0 0 1 0 0 0 BEC-ECG
2 7 29 62 1.047 769 278 4 765 2 160 185 108 74 108 12 43 55 11 4 0 0 0 0 0 0 1 0 0 0 0 0 0 2 BEC-ECG
2 7 29 63 904 652 252 0 652 1 126 76 90 106 109 56 24 53 7 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 ERC-AM
2 7 29 64 925 728 197 2 726 0 149 128 101 89 144 35 28 41 4 3 2 0 0 0 1 0 0 0 1 0 0 0 0 0 ERC-AM
2 7 29 65 1.283 899 384 0 899 7 184 216 114 129 108 39 30 59 4 3 3 1 0 0 0 1 0 1 0 0 0 0 0 0 BEC-ECG
