Dte. Barri AEB SC Electors Votants BCOMÚ-E CUP CILUS C`s |VOX - PFYV| CiU EV-AE EB ERC |FE de las JONS| LCN |Millor Barcelona| PP |SAIn | PACMA PCPC |PSC-CP | PH P-LIB PxC UPyD |UPDIC | Blancs Nuls
BARCELONA    1.161.140 703.590 176.612 51.945 989 77.272 1.520 159.393 5.684 1.957 77.120 455 99 2.626 61.004 166 5.720 656 67.489 439 273 1.617 811 286 6.363 3.094
2 6 25 34 838 513 150 42 0 43 0 117 4 1 66 0 0 0 29 0 4 0 52 0 0 2 0 1 2 0
2 6 25 35 989 614 130 50 2 55 1 167 5 1 84 0 0 0 51 0 3 1 48 0 0 0 1 0 8 7
2 6 25 36 933 610 109 59 1 65 3 196 4 0 78 0 0 2 37 0 2 0 38 0 0 0 0 0 9 7
2 6 25 37 959 614 133 52 1 67 0 152 1 3 95 0 0 2 41 0 11 1 43 0 0 0 0 0 9 3
2 6 25 38 1.213 802 154 78 0 74 0 232 12 1 112 2 0 3 49 0 5 1 69 0 0 0 0 0 7 3
2 6 25 39 1.272 766 173 69 1 82 1 198 5 1 102 0 0 1 59 0 1 0 61 0 0 1 2 1 4 4
2 6 25 40 1.126 586 187 68 0 50 0 90 4 1 75 0 0 2 39 0 3 1 59 0 0 1 1 0 3 2
2 6 26 41 1.208 705 158 50 0 47 0 201 7 1 99 0 1 2 44 0 13 0 63 0 0 4 1 0 9 5
2 6 26 42 1.348 907 171 72 0 88 2 279 6 2 132 1 0 2 67 0 3 0 70 0 0 2 1 1 2 6
2 6 26 43 1.109 750 173 84 0 49 1 203 3 1 113 0 0 7 47 0 8 0 55 0 0 1 0 0 5 0
2 6 26 44 901 530 129 41 0 43 0 140 8 0 58 0 0 7 51 0 2 0 46 0 0 0 0 0 2 3
2 6 26 45 871 539 108 47 0 36 0 176 3 2 77 0 0 1 50 0 5 0 26 0 0 0 1 0 7 0
2 6 26 46 1.392 830 162 65 0 80 1 213 7 4 120 1 1 5 81 0 9 0 59 0 1 1 3 1 15 1
2 6 26 47 1.377 882 191 63 1 68 0 245 2 3 149 0 0 1 79 0 3 0 63 0 0 1 2 2 6 3
2 6 26 48 827 502 114 46 0 57 3 143 3 0 61 1 1 2 28 0 4 1 29 0 1 1 1 0 6 0
2 6 27 49 1.426 855 208 68 0 65 1 226 6 3 128 0 0 5 60 0 8 0 70 0 0 0 0 1 5 1
2 6 27 50 1.129 651 128 58 0 63 0 145 5 2 101 0 0 6 60 0 7 0 65 0 0 0 1 1 4 5
2 6 27 51 1.325 747 177 51 0 68 6 175 2 5 126 1 0 1 63 2 5 0 54 0 1 5 0 0 4 1
2 6 27 52 1.279 822 199 82 0 98 0 208 6 2 117 0 0 4 49 0 3 0 44 0 0 3 1 0 4 2
2 6 27 53 1.303 832 159 64 2 78 1 267 6 9 94 0 0 0 62 0 14 0 62 0 0 1 2 0 6 5
2 6 27 54 1.331 852 212 73 0 97 0 220 8 1 105 0 0 2 51 0 2 1 67 0 0 0 1 0 7 5
2 7 28 55 1.358 877 176 92 1 88 0 265 5 1 105 0 0 4 67 0 11 2 47 1 0 0 0 0 10 2
2 7 28 56 1.082 658 141 75 0 49 0 205 6 3 60 0 0 5 48 0 6 2 43 0 0 0 2 0 11 2
2 7 28 57 922 628 116 80 0 47 0 217 2 3 78 1 0 1 35 2 3 0 34 0 0 0 0 0 7 2
2 7 28 58 1.048 683 117 71 1 54 1 253 4 1 83 0 0 1 42 0 2 2 33 0 0 0 0 0 11 7
2 7 28 59 1.238 803 146 79 0 84 1 305 3 2 86 0 0 0 44 0 3 0 36 0 0 0 0 0 7 7
2 7 28 60 1.214 797 147 75 0 65 0 296 3 3 89 0 0 0 54 0 4 0 46 0 0 0 0 3 10 2
2 7 29 61 915 587 135 40 1 62 1 164 3 2 73 1 0 1 55 0 7 0 34 1 0 0 0 0 4 3
2 7 29 62 1.086 727 135 83 0 67 0 239 2 1 90 0 0 4 25 0 8 0 54 1 0 1 1 0 11 5
2 7 29 63 886 608 74 56 1 58 5 246 1 0 54 0 0 0 81 0 0 0 23 0 0 0 0 0 6 3
2 7 29 64 989 688 138 50 0 55 0 299 2 1 51 0 0 0 46 0 4 0 32 0 0 0 1 0 9 0
2 7 29 65 1.298 820 179 65 0 94 2 247 4 3 99 0 0 0 47 0 7 4 56 0 1 0 1 0 7 4
2 7 30 66 1.385 895 174 92 0 82 3 282 4 4 113 0 0 2 51 0 7 0 69 0 1 0 0 0 6 5
2 7 30 67 1.144 741 187 74 2 60 0 193 11 1 79 0 0 10 49 0 4 0 53 0 0 0 0 0 12 6
2 7 30 68 1.182 747 179 80 1 73 0 214 6 2 88 0 0 1 44 0 4 0 42 0 0 1 1 0 8 3
2 7 30 69 985 667 110 68 2 70 1 211 3 2 73 1 0 1 57 0 2 0 57 0 0 0 0 0 4 5
2 7 31 70 939 653 121 83 0 69 1 203 5 2 53 0 0 0 71 0 5 1 27 0 2 1 2 0 6 1
2 7 31 71 1.265 911 183 91 2 98 1 303 9 4 94 0 0 2 68 0 1 0 46 1 2 2 0 0 2 2
2 7 31 72 869 552 95 35 0 69 3 190 4 1 54 0 0 2 49 0 0 0 41 0 2 0 0 0 5 2
2 7 32 73 1.147 734 178 74 0 66 1 229 8 0 83 0 0 4 44 0 2 0 36 0 0 0 1 0 6 2
2 7 32 74 794 519 122 54 0 56 3 164 1 1 42 0 0 0 28 0 3 1 36 0 0 0 0 0 3 5
2 7 32 75 817 523 114 57 0 56 0 134 4 3 74 0 0 4 37 0 3 0 31 1 0 1 0 0 0 4
2 7 32 76 1.112 735 138 65 0 65 1 279 2 2 84 0 0 2 46 0 1 0 43 1 0 0 0 0 5 1
2 7 33 77 981 562 93 31 1 77 2 209 1 3 45 1 0 2 61 0 3 0 25 1 0 0 0 0 5 2
2 7 34 78 913 581 92 29 1 91 1 196 5 1 50 1 0 0 67 1 1 1 37 0 0 1 0 0 3 3
2 7 34 79 874 520 80 37 0 70 3 189 1 1 45 0 0 2 52 0 4 0 30 0 0 2 1 0 3 0
2 7 35 80 1.058 664 91 49 0 76 4 258 5 1 63 0 0 3 61 0 2 0 41 0 0 1 1 0 6 2
2 7 35 81 1.508 993 147 71 0 136 4 364 4 2 91 0 0 0 112 0 6 0 45 1 0 0 0 0 7 3
2 7 36 82 679 411 56 32 0 42 1 176 1 3 34 0 0 2 42 0 2 0 16 1 0 0 0 0 2 1
2 7 36 83 1.172 765 85 38 0 114 5 313 4 2 56 0 0 2 105 0 3 0 32 0 0 0 0 0 4 2
2 8 37 84 1.436 921 189 77 0 77 8 319 6 3 97 1 1 4 58 0 10 0 57 1 0 1 0 0 11 1
2 8 37 85 1.023 647 115 40 2 72 3 226 5 3 69 0 0 3 53 0 1 0 48 1 0 0 1 0 5 0
